100330984	201610
100331102	201611
100331531	201612
100331655	201613
100331950	201614
100333037	201615
100333203	201616
100333366	201617
100333572	201618
100333733	201619
100333829	201620
100334174	201621
100334356	201622
100334509	201623
100334711	201624
100334935	201625
100335285	201626
100335384	201627
100335653	201628
100335814	201629
100335988	201630
100336274	201631
100336430	201632
100336561	201633
100336654	201634
100336805	201635
100337078	201636
100337210	201637
100337486	201638
100337605	201639
100337844	201640
100338088	201641
100338271	201642
100338404	201643
100338641	201644
100338821	201645
100338994	201646
100339173	201647
100339463	201648
100339646	201649
100339776	201650
100339907	201651
100340192	201652
100340463	201653
100340662	201654
100340838	201655
100340989	201656
100341109	201657
100341243	201658
100341435	201659
100341548	201660
100341695	201661
100341890	201662
100342028	201663
100342424	201664
100342565	201665
100342755	201666
100342916	201667
100343091	201668
100343249	201669
100343606	201670
100343730	201671
100343894	201672
100344040	201673
100344259	201674
100344421	201675
100344699	201676
100344942	201677
100345149	201678
100345297	201679
100345454	201680
100345641	201681
100345817	201682
100345926	201683
100346095	201684
100346296	201685
100346532	201686
100346693	201687
100346936	201688
100347087	201689
100347180	201690
100347359	201691
100347490	201692
100347652	201693
100347853	201694
100348008	201695
100348312	201696
100348571	201697
100348801	201698
100348953	201699
100349080	201700
100349213	201701
100349369	201702
100349520	201703
100349705	201704
100349886	201705
100350030	201706
100350380	201707
100350878	201708
100351000	201709
100351168	201710
100351334	201711
100351485	201712
100351638	201713
100352331	201714
100352585	201715
100352683	201716
100352778	201717
100352861	201718
100353013	201719
100353100	201720
100353249	201721
100353469	201722
100353611	201723
100353782	201724
100353903	201725
100353992	201726
100354183	201727
100354342	201728
100354583	201729
100354785	201730
100354884	201731
100355252	201732
100355420	201733
100355547	201734
100355691	201735
100355919	201736
100356199	201737
100356367	201738
100356516	201739
100356621	201740
100356790	201741
100357023	201742
100357275	201743
100357451	201744
100357680	201745
100357906	201746
100358089	201747
100358290	201748
100358528	201749
100358702	201750
100358931	201751
100359135	201752
100359238	201753
100359492	201754
100359614	201755
100359822	201756
100359903	201757
100360143	201758
100360242	201759
100360404	201760
100360485	201761
100360601	201762
100360757	201763
100361041	201764
100361192	201765
100361333	201766
100361459	201767
100361684	201768
100361795	201769
100361932	201770
100362103	201771
100362258	201772
100362355	201773
100362546	201774
100362659	201775
100362862	201776
100363052	201777
100363260	201778
100363788	201779
100364053	201780
100364260	201781
100364440	201782
100364600	201783
100364787	201784
100365012	201785
100365231	201786
100365329	201787
100365471	201788
100365709	201789
100365995	201790
100366207	201791
100366317	201792
100366521	201793
100366675	201794
100366846	201795
100367066	201796
100367280	201797
100367427	201798
100367552	201799
100367768	201800
100367976	201801
100368302	201802
100368515	201803
100368592	201804
100368939	201805
100369138	201806
100369399	201807
100369532	201808
100369694	201809
100369802	201810
100370127	201811
100370261	201812
100370458	201813
100370688	201814
100370885	201815
100371059	201816
100371314	201817
100371487	201818
100371735	201819
100371846	201820
100372013	201821
100372226	201822
100372448	201823
100372607	201824
100372977	201825
100373130	201826
100373278	201827
100373418	201828
100373544	201829
100373862	201830
100374063	201831
100374224	201832
100374446	201833
100374677	201834
100374835	201835
100375071	201836
100375348	201837
100375625	201838
100375938	201839
100376063	201840
100376400	201841
100376715	201842
100376825	201843
100376994	201844
100377169	201845
100377364	201846
100377686	201847
100377813	201848
100377907	201849
100378069	201850
100378296	201851
100378479	201852
100378706	201853
100378880	201854
100378985	201855
100379422	201856
100379588	201857
100379754	201858
100379993	201859
100380083	201860
100380568	201861
100380696	201862
100380881	201863
100380994	201864
100381326	201865
100381567	201866
100381680	201867
100382109	201868
100382474	201869
100382739	201870
100382906	201871
100383071	201872
100383281	201873
100383390	201874
100383606	201875
100383952	201876
100384329	201877
100384510	201878
100384658	201879
100384802	201880
100384933	201881
100385104	201882
100385266	201883
100385501	201884
100385649	201885
100385791	201886
100386164	201887
100386345	201888
100386450	201889
100386553	201890
100386676	201891
100386915	201892
100387214	201893
100387326	201894
100387424	201895
100387526	201896
100387657	201897
100387897	201898
100388065	201899
100388210	201900
100388392	201901
100388710	201902
100388842	201903
100388959	201904
100389043	201905
100389135	201906
100389308	201907
100389508	201908
100389610	201909
100389763	201910
100389953	201911
100390198	201912
100390445	201913
100390581	201914
100390735	201915
100390906	201916
100391086	201917
100391293	201918
100391407	201919
100391599	201920
100392093	201921
100392335	201922
100392468	201923
100392582	201924
100392709	201925
100392848	201926
100392950	201927
100393161	201928
100393369	201929
100394242	201930
100394485	201931
100394610	201932
100394803	201933
100395017	201934
100395199	201935
100395333	201936
100395503	201937
100395654	201938
100395797	201939
100396029	201940
100396213	201941
100396344	201942
100396509	201943
100396642	201944
100396825	201945
100397010	201946
100397191	201947
100397347	201948
100397545	201949
100397647	201950
100397760	201951
100397953	201952
100398427	201953
100398585	201954
100398704	201955
100399030	201956
100399223	201957
100399393	201958
100399717	201959
100399846	201960
100400083	201961
100400278	201962
100400449	201963
100400645	201964
100400851	201965
100400995	201966
100401194	201967
100401314	201968
100401459	201969
100401639	201970
100401783	201971
100402128	201972
100402308	201973
100402535	201974
100402671	201975
100402789	201976
100402951	201977
100403092	201978
100403334	201979
100403466	201980
100403783	201981
100403911	201982
100404058	201983
100404170	201984
100404403	201985
100404726	201986
100404959	201987
100405106	201988
100405206	201989
100405360	201990
100405628	201991
100405766	201992
100405892	201993
100406007	201994
100406114	201995
100406234	201996
100406365	201997
100406485	201998
