quasiris_id	topic	nr_in_context	name
to-auto85	Auto	85	Honda Civic Type-R
to-auto87	Auto	87	Honda
to-auto89	Auto	89	Golf GTI
to-auto9	Fussball	9	Champions League
to-auto91	Firma	91	Honda
to-auto93	Formel1	93	Nürburgring
to-auto95	Sportler	95	Gabriele Tarquini
to-auto97	Land	97	Japan
to-auto99	Kontinent	99	Europa
to-autoAuto0			Auto
to-autoAutor0			Autor
to-autoBundesland0			Bundesland
to-autoFilm0			Film
to-autoFirma0			Firma
to-autoFormel10			Formel1
to-autoFussball0			Fussball
to-autoGegenstand0			Gegenstand
to-autoKontinent0			Kontinent
to-autoKrankheit0			Krankheit
to-autoKrieg0			Krieg
to-autoLand0			Land
to-autoMusiker0			Musiker
to-autoNews0			News
to-autoOrganisation0			Organisation
to-autoOrt0			Ort
to-autoPerson0			Person
to-autoPolitik0			Politik
to-autoPolitiker0			Politiker
to-autoProdukte0			Produkte
to-autoRegion0			Region
to-autoSchauspieler0			Schauspieler
to-autoSportler0			Sportler
to-autoStadt0			Stadt
to-autoTV0			TV
to-autoUniversität0			Universität
to-autoWirtschaft0			Wirtschaft
to-autoWissenschaftler0			Wissenschaftler
to-digital1	Fussball	1	FC Bayern
to-digital10	Fussball	10	Mario Gomez
to-digital101	Krankheit	101	Virus
to-digital103	News	103	Opfer
to-digital105	News	105	Polizei
to-digital107	Firma	107	Stiftung Warentest
to-digital109	Firma	109	Asus
to-digital11	Fussball	11	Borussia
to-digital111	Firma	111	Toshiba
to-digital113	Firma	113	Acer
to-digital115	Firma	115	HD+
to-digital117	Firma	117	TrekStor
to-digital119	Politik	119	Wahl
to-digital12	Fussball	12	Manuel Neuer
to-digital121	Film	121	Die Qual der Wahl
to-digital123	Wirtschaft	123	Arbeitgeber
to-digital125	Firma	125	Twitter
to-digital127	Firma	127	Google
to-digital129	Wirtschaft	129	Arbeitnehmer
to-digital13	Fussball	13	Fortuna Düsseldorf
to-digital131	Wirtschaft	131	Arbeitsrecht
to-digital133	Wirtschaft	133	Arbeitszeit
to-digital135	Wirtschaft	135	Kündigung
to-digital137	Politik	137	Politiker
to-digital139	Tennis	139	Boris Becker
to-digital14	Fussball	14	FC Barcelona
to-digital141	Gegenstand	141	Stars
to-digital143	Gegenstand	143	Job
to-digital145	Krieg	145	Zweiten Weltkrieg
to-digital147	Krieg	147	Weltkrieg
to-digital149	Land	149	USA
to-digital15	Fussball	15	SC Freiburg
to-digital151	Musiker	151	Glashaus
to-digital153	Firma	153	AOL
to-digital155	Politik	155	Jan Philipp Albrecht
to-digital157	Politik	157	EU
to-digital159	Politik	159	CDU
to-digital16	Fussball	16	Arjen Robben
to-digital161	Politik	161	Europaparlament
to-digital163	Politik	163	Abgeordnete
to-digital165	Region	165	Welt
to-digital167	Person	167	Markus Pieper
to-digital169	Produkte	169	Smartphone
to-digital17	Fussball	17	Xherdan Shaqiri
to-digital171	News	171	Nachrichtenagentur
to-digital173	Wirtschaft	173	Arbeitsspeicher
to-digital175	Firma	175	Intel
to-digital177	Firma	177	Nvidia
to-digital179	Computer	179	Webcam
to-digital18	Fussball	18	Jupp Heynckes
to-digital181	Stadt	181	Platten
to-digital183	TV	183	24
to-digital185	Gegenstand	185	Test
to-digital187	Gegenstand	187	Whatsapp
to-digital189	Firma	189	Aldi
to-digital19	Fussball	19	Uli Hoeneß
to-digital191	Firma	191	Medion
to-digital193	Gegenstand	193	Preis
to-digital195	Politik	195	Abgabe
to-digital197	Politik	197	Kommunen
to-digital199	Stadt	199	Gelsenkirchen
to-digital2	Fussball	2	FC Bayern München
to-digital20	Fussball	20	Real Madrid
to-digital201	Stadt	201	Augsburg
to-digital203	Stadt	203	Stuttgart
to-digital205	Firma	205	Steinway & Sons
to-digital207	Krankheit	207	Malaria
to-digital209	Krankheit	209	Tuberkulose
to-digital21	Fussball	21	Jürgen Klopp
to-digital211	Krankheit	211	AIDS
to-digital213	Organisation	213	Global Fund
to-digital215	Musiker	215	U2
to-digital217	Person	217	Pro Hart
to-digital219	Gegenstand	219	Geld
to-digital22	Fussball	22	UEFA
to-digital221	Stadt	221	Rechen
to-digital223	Land	223	China
to-digital225	Firma	225	Deutsche Telekom
to-digital227	Produkte	227	Tablet
to-digital229	Firma	229	Quanta Computer
to-digital23	Fussball	23	Lionel Messi
to-digital231	Firma	231	Foxconn
to-digital233	Wirtschaft	233	Zulieferindustrie
to-digital235	Gegenstand	235	Bildung
to-digital237	Politik	237	Europäische Gerichtshof
to-digital239	Politik	239	Familienministerin
to-digital24	Fussball	24	Schalke
to-digital241	Politiker	241	Ursula von der Leyen
to-digital243	Politiker	243	von der Leyen
to-digital245	Wirtschaft	245	Filmindustrie
to-digital247	Gegenstand	247	Urteil
to-digital249	News	249	Sturm
to-digital25	Fussball	25	Neuer
to-digital251	Politik	251	SPD
to-digital253	Politik	253	Parteien
to-digital255	Politik	255	Koalitionsvertrag
to-digital257	Politik	257	FDP
to-digital259	Politik	259	Bundesverfassungsgericht
to-digital26	Fussball	26	FSV Mainz
to-digital261	Politiker	261	Justizministerin Sabine Leutheusser-Schnarrenberger
to-digital263	Politiker	263	Justizministerin
to-digital265	Fussball	265	Union
to-digital267	Organisation	267	NSA
to-digital269	Firma	269	OpenDNS
to-digital27	Fussball	27	Thomas Müller
to-digital271	Politik	271	Europäischen Union
to-digital273	Politik	273	Opposition
to-digital275	Politik	275	Koalition
to-digital277	Politik	277	Große Koalition
to-digital279	Politik	279	Koalitionsvereinbarung
to-digital28	Fussball	28	Gomez
to-digital281	Politik	281	CSU
to-digital283	Politik	283	CDU CSU
to-digital285	Politik	285	Konstantin von Notz
to-digital287	Politik	287	Bundestagsabgeordnete
to-digital289	Stadt	289	Lichte
to-digital29	Fussball	29	Werder Bremen
to-digital291	Gegenstand	291	Gesellschaft
to-digital293	Firma	293	Huawei
to-digital295	Land	295	Schweden
to-digital297	Stadt	297	Stockholm
to-digital299	Gegenstand	299	Versicherung
to-digital3	Fussball	3	Bayern München
to-digital30	Fussball	30	Boateng
to-digital301	News	301	Brand
to-digital303	News	303	Unglück
to-digital305	Land	305	Japan
to-digital307	Krankheit	307	Verbrennungen
to-digital309	Produkte	309	Akku
to-digital31	Fussball	31	Fortuna
to-digital311	News	311	Feuer
to-digital313	Firma	313	Sony Ericsson
to-digital315	Firma	315	Ericsson
to-digital317	Gegenstand	317	Familie
to-digital319	Stadt	319	Greifen
to-digital32	Fussball	32	FCB
to-digital321	Firma	321	Kabel Deutschland
to-digital323	TV	323	ARD
to-digital325	TV	325	MDR
to-digital327	Auto	327	Astra
to-digital329	Stadt	329	Phoenix
to-digital33	Bundesland	33	Bayern
to-digital331	News	331	Streit
to-digital333	Firma	333	Motorola
to-digital335	Gegenstand	335	Google Nexus
to-digital337	Gegenstand	337	Update
to-digital339	Gegenstand	339	Strom
to-digital34	Sportler	34	Daniel Van Buyten
to-digital341	Land	341	US
to-digital343	Politik	343	Regierung
to-digital345	Land	345	Haiti
to-digital347	News	347	Erdbeben
to-digital349	News	349	Verletzung
to-digital35	Sportler	35	Thomas Schaaf
to-digital351	Land	351	Wales
to-digital353	Wirtschaft	353	Mitarbeiter
to-digital355	Gegenstand	355	Gold
to-digital357	Stadt	357	Schatz
to-digital359	News	359	Flut
to-digital36	Bundesland	36	Bremen
to-digital361	Firma	361	Samsung
to-digital363	Wirtschaft	363	Wirtschaft
to-digital365	Gegenstand	365	Pferde
to-digital367	Firma	367	Dell
to-digital369	Firma	369	Sennheiser
to-digital37	Stadt	37	München
to-digital371	Firma	371	Logitech
to-digital373	Firma	373	Beyerdynamic
to-digital375	Musiker	375	Aerosmith
to-digital377	Gegenstand	377	Sport
to-digital379	Gegenstand	379	Flugzeug
to-digital38	Stadt	38	Dortmund
to-digital381	Gegenstand	381	Muskeln
to-digital383	Produkte	383	Weihnachtsbaum
to-digital385	Gegenstand	385	Festplatte
to-digital387	Gegenstand	387	Bitcoins
to-digital389	Gegenstand	389	Computer
to-digital39	Stadt	39	Barcelona
to-digital391	Gegenstand	391	Notebook
to-digital393	Gegenstand	393	Software
to-digital395	Wirtschaft	395	Börsen
to-digital397	Gegenstand	397	Banken
to-digital399	Gegenstand	399	Inflation
to-digital4	Fussball	4	Mario Götze
to-digital40	Stadt	40	Madrid
to-digital401	Stadt	401	Handschuh
to-digital403	Wirtschaft	403	Fernsehindustrie
to-digital405	Firma	405	Continental
to-digital407	Auto	407	Daimler
to-digital409	Auto	409	Nissan
to-digital41	Stadt	41	Struth
to-digital411	Auto	411	Auto
to-digital413	Gegenstand	413	Cloud
to-digital415	Gegenstand	415	Heizung
to-digital417	TV	417	Fernsehen
to-digital419	Politik	419	Geheimdienste
to-digital42	Stadt	42	Weste
to-digital421	Gegenstand	421	Datenbrille
to-digital423	Gegenstand	423	Kunststoff
to-digital425	Gegenstand	425	Kollegen
to-digital427	Gegenstand	427	Industrie
to-digital429	Gegenstand	429	Marke
to-digital43	Stadt	43	Mainz
to-digital431	Produkte	431	Samsung Galaxy Gear
to-digital433	Produkte	433	Samsung Galaxy S5
to-digital435	Produkte	435	Flachbildfernseher
to-digital437	News	437	Unfall
to-digital439	Wirtschaft	439	Steve Ballmer
to-digital44	Stadt	44	Düsseldorf
to-digital441	Heimelektronik	441	Spielekonsole
to-digital443	Politik	443	Verwaltung
to-digital445	Produkte	445	Xbox One
to-digital447	Politiker	447	Stanislaw Tillich
to-digital449	Stadt	449	Dresden
to-digital45	Stadt	45	Leverkusen
to-digital451	Firma	451	Amazon
to-digital453	Kontinent	453	Asien
to-digital455	Formel1	455	Button
to-digital457	Gegenstand	457	Sprache
to-digital459	Politik	459	Bundesländer
to-digital461	Land	461	Österreich
to-digital463	Auto	463	Hybrid
to-digital465	Stadt	465	Moskau
to-digital467	Politik	467	Verkehrsrecht
to-digital469	Gegenstand	469	Google Glass
to-digital47	Firma	47	Apple
to-digital471	Stadt	471	San Diego
to-digital473	Auto	473	Volkswagen
to-digital475	Gegenstand	475	Roboter
to-digital477	Gegenstand	477	Internet
to-digital479	Gegenstand	479	Zeitung
to-digital481	Sportler	481	Al Leiter
to-digital483	Person	483	Andy Rubin
to-digital485	News	485	Interview
to-digital487	Firma	487	Nokia
to-digital489	Organisation	489	Free Software Foundation
to-digital49	Firma	49	Sony
to-digital491	Computer	491	Browser
to-digital493	Gegenstand	493	Werbung
to-digital495	Fussball	495	Fußball
to-digital497	Stadt	497	Frankfurt
to-digital499	Wirtschaft	499	Computerhersteller
to-digital5	Fussball	5	Götze
to-digital501	Firma	501	Yahoo
to-digital503	Gegenstand	503	Android
to-digital505	Gegenstand	505	Displays
to-digital507	Gegenstand	507	USB
to-digital509	Politiker	509	Angela Merkel
to-digital51	Firma	51	Telefunken
to-digital511	Politiker	511	Merkel
to-digital513	Wirtschaft	513	Arbeitsplatz
to-digital515	Produkte	515	Kindle
to-digital517	Gegenstand	517	Fitness
to-digital519	Firma	519	Kaspersky Lab
to-digital521	Wirtschaft	521	Börse
to-digital523	Wirtschaft	523	Investmentfonds
to-digital525	Wirtschaft	525	Investment-Fonds
to-digital527	Krankheit	527	Viren
to-digital529	Politik	529	Geheimdienst
to-digital53	Firma	53	SABA
to-digital531	Politik	531	Behörde
to-digital533	Basketball	533	Deron Washington
to-digital535	Stadt	535	Washington
to-digital537	Film	537	Thriller
to-digital539	Gegenstand	539	Trojaner
to-digital541	Gegenstand	541	Google plus
to-digital543	Stadt	543	Hecht
to-digital545	Wirtschaft	545	Konsum
to-digital547	Organisation	547	Verbraucherzentrale
to-digital549	Stadt	549	Germering
to-digital55	Firma	55	Canon
to-digital551	Gegenstand	551	Schule
to-digital553	Gegenstand	553	Garten
to-digital555	Gegenstand	555	Glück
to-digital557	Stadt	557	Amsterdam
to-digital559	Stadt	559	Hanning
to-digital561	Stadt	561	Nürnberg
to-digital563	Gegenstand	563	Datenschutzerklärung
to-digital565	Firma	565	eBay
to-digital567	Organisation	567	FIFA
to-digital569	Wirtschaft	569	Einzelhandel
to-digital57	Firma	57	Nikon
to-digital571	Firma	571	LinkedIn
to-digital573	Wirtschaft	573	Mark Zuckerberg
to-digital575	Politik	575	Präsident
to-digital577	Politiker	577	Barack Obama
to-digital579	Firma	579	United Internet
to-digital581	Land	581	Mazedonien
to-digital583	Land	583	Tschechien
to-digital585	Land	585	Polen
to-digital587	Land	587	Montenegro
to-digital589	Gegenstand	589	Affäre
to-digital59	Firma	59	Panasonic
to-digital591	Wirtschaft	591	René Obermann
to-digital593	Politik	593	Politik
to-digital595	TV	595	Safe Harbor
to-digital597	Gegenstand	597	Privatsphäre
to-digital599	Firma	599	Lidl
to-digital6	Fussball	6	Borussia Dortmund
to-digital601	Firma	601	Tchibo
to-digital603	Wissenschaftler	603	Forscher
to-digital605	Fussball	605	Hamburger SV
to-digital607	Gegenstand	607	Flickr
to-digital609	Gegenstand	609	Passwort
to-digital61	Firma	61	Hitachi
to-digital611	Produkte	611	App
to-digital613	Ort	613	Flughäfen
to-digital615	Organisation	615	ProPublica
to-digital617	Politik	617	CIA
to-digital619	Firma	619	Blizzard Entertainment
to-digital621	Person	621	Edward Snowden
to-digital623	Person	623	Peter Singer
to-digital625	Gegenstand	625	Medien
to-digital627	Politik	627	Bundeskriminalamt
to-digital629	Stadt	629	Wiesbaden
to-digital63	Firma	63	Aiwa
to-digital631	Gegenstand	631	Urheberrechtsverletzung
to-digital633	Stadt	633	Köln
to-digital635	Firma	635	Post
to-digital637	Organisation	637	Verbraucherzentrale Hamburg
to-digital639	Bundesland	639	Hamburg
to-digital641	Bundesland	641	Thüringen
to-digital643	Gegenstand	643	Verbraucher
to-digital645	Gegenstand	645	Kinder
to-digital647	Gegenstand	647	Alter
to-digital649	Gegenstand	649	Trennung
to-digital65	Firma	65	Bang & Olufsen
to-digital651	News	651	Erpressung
to-digital653	Stadt	653	Paderborn
to-digital655	Firma	655	Adobe
to-digital657	Land	657	Vereinigte Staaten
to-digital659	Stadt	659	Schweizer
to-digital661	Land	661	Luxemburg
to-digital663	Firma	663	Redtube
to-digital665	Event	665	Weihnachten
to-digital67	Wirtschaft	67	Facebook
to-digital69	Heimelektronik	69	Fernseher
to-digital7	Fussball	7	Dortmunder Borussia
to-digital71	Person	71	Dieter Rams
to-digital73	Person	73	Jonathan Ive
to-digital75	Stadt	75	New York
to-digital77	Fussball	77	Borussia Mönchengladbach
to-digital79	Kontinent	79	Europa
to-digital8	Fussball	8	Bundesliga
to-digital81	Stadt	81	Mönchengladbach
to-digital83	Firma	83	Microsoft
to-digital85	News	85	Gewaltverbrechen
to-digital87	Bundesland	87	Berlin
to-digital89	Politik	89	Bundesregierung
to-digital9	Fussball	9	Champions League
to-digital91	Stadt	91	Billen
to-digital93	Land	93	Deutschland
to-digital95	Wirtschaft	95	Arbeit
to-digital97	Land	97	Russland
to-digital99	Land	99	Ukraine
to-digitalAuto0			Auto
to-digitalBasketball0			Basketball
to-digitalBundesland0			Bundesland
to-digitalComputer0			Computer
to-digitalEvent0			Event
to-digitalFilm0			Film
to-digitalFirma0			Firma
to-digitalFormel10			Formel1
to-digitalFussball0			Fussball
to-digitalGegenstand0			Gegenstand
to-digitalHeimelektronik0			Heimelektronik
to-digitalKontinent0			Kontinent
to-digitalKrankheit0			Krankheit
to-digitalKrieg0			Krieg
to-digitalLand0			Land
to-digitalMusiker0			Musiker
to-digitalNews0			News
to-digitalOrganisation0			Organisation
to-digitalOrt0			Ort
to-digitalPerson0			Person
to-digitalPolitik0			Politik
to-digitalPolitiker0			Politiker
to-digitalProdukte0			Produkte
to-digitalRegion0			Region
to-digitalSportler0			Sportler
to-digitalStadt0			Stadt
to-digitalTV0			TV
to-digitalTennis0			Tennis
to-digitalWirtschaft0			Wirtschaft
to-digitalWissenschaftler0			Wissenschaftler
to-eltern1	Fussball	1	FC Bayern
to-eltern10	Fussball	10	Mario Gomez
to-eltern101	Politik	101	Familienministerin
to-eltern103	Politik	103	CDU
to-eltern105	Politik	105	Koalitionsverhandlungen
to-eltern107	Politik	107	Bundesrat
to-eltern109	Politik	109	Bundestag
to-eltern11	Fussball	11	Borussia
to-eltern111	Land	111	Indien
to-eltern113	Land	113	Philippinen
to-eltern115	Politiker	115	Kristina Schröder
to-eltern117	Politiker	117	Schröder
to-eltern119	Kontinent	119	Afrika
to-eltern12	Fussball	12	Manuel Neuer
to-eltern121	Kontinent	121	Asien
to-eltern123	Organisation	123	UNICEF
to-eltern125	News	125	Gewalt
to-eltern127	Krankheit	127	ADHS
to-eltern129	Krankheit	129	Schlafstörungen
to-eltern13	Fussball	13	Fortuna Düsseldorf
to-eltern131	Wirtschaft	131	Arbeitskräfte
to-eltern133	TV	133	Fernsehen
to-eltern135	Gegenstand	135	Mensch
to-eltern137	Gegenstand	137	Beziehung
to-eltern139	Person	139	Baby
to-eltern14	Fussball	14	FC Barcelona
to-eltern141	Politik	141	Autonomie
to-eltern143	Politik	143	Partei
to-eltern145	Musiker	145	Largo
to-eltern147	Gegenstand	147	Partnerschaft
to-eltern149	Person	149	Kinderarzt
to-eltern15	Fussball	15	SC Freiburg
to-eltern151	Autor	151	Buch
to-eltern153	News	153	Katastrophe
to-eltern155	Autor	155	Autor
to-eltern157	Gegenstand	157	Schwangerschaft
to-eltern159	News	159	Panik
to-eltern16	Fussball	16	Arjen Robben
to-eltern161	Land	161	USA
to-eltern163	Land	163	Thailand
to-eltern165	Kontinent	165	Amerika
to-eltern167	Gegenstand	167	Geburt
to-eltern169	Stadt	169	San Francisco
to-eltern17	Fussball	17	Xherdan Shaqiri
to-eltern171	Land	171	Bundesrepublik
to-eltern173	Land	173	Luxemburg
to-eltern175	Land	175	Italien
to-eltern177	Land	177	Griechenland
to-eltern179	Land	179	Portugal
to-eltern18	Fussball	18	Jupp Heynckes
to-eltern181	Land	181	Großbritannien
to-eltern183	Land	183	Irland
to-eltern185	Land	185	Frankreich
to-eltern187	Politik	187	Europäischen Union
to-eltern189	Politik	189	Union
to-eltern19	Fussball	19	Uli Hoeneß
to-eltern191	Politik	191	EU
to-eltern193	Kontinent	193	Europa
to-eltern195	TV	195	24
to-eltern197	Bundesland	197	Brandenburg
to-eltern199	Heimelektronik	199	Fernseher
to-eltern2	Fussball	2	FC Bayern München
to-eltern20	Fussball	20	Real Madrid
to-eltern201	Politik	201	Politik
to-eltern203	Universität	203	Freie Universität Berlin
to-eltern205	Gegenstand	205	Familie
to-eltern207	Gegenstand	207	Medizin
to-eltern209	Person	209	Alice Salomon
to-eltern21	Fussball	21	Jürgen Klopp
to-eltern211	Stadt	211	Frankfurt
to-eltern213	Autor	213	Roman
to-eltern215	Firma	215	Stiftung Warentest
to-eltern217	Krankheit	217	Röteln
to-eltern219	Krankheit	219	Toxoplasmose
to-eltern22	Fussball	22	UEFA
to-eltern221	Krankheit	221	Zyklusstörungen
to-eltern223	Wirtschaft	223	Arbeit
to-eltern225	Nahrung	225	Tee
to-eltern227	Gegenstand	227	Garten
to-eltern229	Gegenstand	229	Joggen
to-eltern23	Fussball	23	Lionel Messi
to-eltern231	Gegenstand	231	Sex
to-eltern233	Produkte	233	Wein
to-eltern235	Krankheit	235	Schlaganfall
to-eltern237	Krankheit	237	Kopfschmerzen
to-eltern239	Krankheit	239	Windpocken
to-eltern24	Fussball	24	Schalke
to-eltern241	Krankheit	241	Erbrechen
to-eltern243	Krankheit	243	Arteriosklerose
to-eltern245	Krankheit	245	Bluthochdruck
to-eltern247	Krankheit	247	Krebs
to-eltern249	Krankheit	249	Depressionen
to-eltern25	Fussball	25	Neuer
to-eltern251	Musiker	251	Die Ärzte
to-eltern253	Stadt	253	Greifen
to-eltern255	Stadt	255	Münster
to-eltern257	Politiker	257	Angela Merkel
to-eltern259	Politiker	259	Bundeskanzlerin Angela Merkel
to-eltern26	Fussball	26	FSV Mainz
to-eltern261	Politiker	261	Merkel
to-eltern263	Politiker	263	Bundeskanzlerin
to-eltern265	Politik	265	Bundesländer
to-eltern267	Bundesland	267	Sachsen
to-eltern269	Wirtschaft	269	Arbeitslose
to-eltern27	Fussball	27	Thomas Müller
to-eltern271	Gegenstand	271	Teenager
to-eltern273	Stadt	273	Waren
to-eltern275	Stadt	275	Dresden
to-eltern277	Politik	277	Kommunen
to-eltern279	Gegenstand	279	Glück
to-eltern28	Fussball	28	Gomez
to-eltern281	Gegenstand	281	Misshandlung
to-eltern283	Gegenstand	283	Geld
to-eltern285	News	285	Gewalt gegen Frauen
to-eltern287	Stadt	287	Herold
to-eltern289	News	289	Opfer
to-eltern29	Fussball	29	Werder Bremen
to-eltern291	Krankheit	291	Endometriose
to-eltern293	Gegenstand	293	Kinderwunsch
to-eltern295	Fussball	295	Bastian Schweinsteiger
to-eltern297	Fussball	297	Schweinsteiger
to-eltern299	Firma	299	Lego
to-eltern3	Fussball	3	Bayern München
to-eltern30	Fussball	30	Boateng
to-eltern301	Person	301	James Bond
to-eltern303	News	303	Polizei
to-eltern305	Firma	305	Frankfurter Allgemeine Zeitung
to-eltern307	Firma	307	Langenscheidt
to-eltern309	Firma	309	BOSS
to-eltern31	Fussball	31	Fortuna
to-eltern311	Auto	311	Favorit
to-eltern313	Politik	313	Wahl
to-eltern315	Literatur	315	Literatur
to-eltern317	Gegenstand	317	Erziehung
to-eltern319	Gegenstand	319	Job
to-eltern32	Fussball	32	FCB
to-eltern321	Stadt	321	Nagel
to-eltern323	Gegenstand	323	Jugendwort
to-eltern325	Gegenstand	325	Vater
to-eltern327	Gegenstand	327	Hormone
to-eltern329	Krankheit	329	Polyzystisches Ovarialsyndrom
to-eltern33	Bundesland	33	Bayern
to-eltern331	Gegenstand	331	Krankenkasse
to-eltern333	Bundesland	333	Thüringen
to-eltern335	Bundesland	335	Hessen
